Datetime,Open,High,Low,Close,Volume
2026-04-30 15:00:00-03:00,187235.921875,187643.4375,187235.921875,187600.71875,0
2026-04-30 16:00:00-03:00,187582.5625,187920.765625,187565.390625,187771.9375,0
2026-05-04 10:00:00-03:00,187317.546875,187666.203125,186757.578125,186976.296875,0
2026-05-04 11:00:00-03:00,186921.796875,187422.6875,186682.65625,186682.65625,0
2026-05-04 12:00:00-03:00,186681.734375,186999.59375,185913.953125,186245.453125,0
2026-05-04 13:00:00-03:00,186156.3125,186249.875,185586.46875,185603.0,0
2026-05-04 14:00:00-03:00,185629.859375,186004.59375,185550.140625,185736.453125,0
2026-05-04 15:00:00-03:00,185739.0625,185930.1875,185537.578125,185713.09375,0
2026-05-04 16:00:00-03:00,185702.34375,185902.765625,185608.0,185676.15625,0
2026-05-05 10:00:00-03:00,185596.671875,186577.546875,185364.015625,186193.203125,0
2026-05-05 11:00:00-03:00,186204.234375,186551.421875,185898.28125,186489.609375,0
2026-05-05 12:00:00-03:00,186486.609375,187396.4375,186296.390625,187364.265625,0
2026-05-05 13:00:00-03:00,187400.625,187427.5625,186582.734375,186582.734375,0
2026-05-05 14:00:00-03:00,186580.65625,186667.453125,186298.84375,186571.765625,0
2026-05-05 15:00:00-03:00,186565.203125,186927.25,186522.078125,186857.59375,0
2026-05-05 16:00:00-03:00,186857.515625,186965.3125,186606.515625,186681.9375,0
2026-05-06 10:00:00-03:00,186762.109375,188674.359375,186762.109375,187434.046875,0
2026-05-06 11:00:00-03:00,187409.90625,188180.6875,186911.1875,187720.65625,0
2026-05-06 12:00:00-03:00,187688.59375,188099.1875,187484.0625,187878.03125,0
2026-05-06 13:00:00-03:00,187875.625,188236.796875,187687.515625,187757.171875,0
2026-05-06 14:00:00-03:00,187734.578125,188142.65625,187368.296875,187452.40625,0
2026-05-06 15:00:00-03:00,187457.046875,187930.84375,187417.34375,187930.84375,0
2026-05-06 16:00:00-03:00,187898.453125,188162.875,187664.34375,187780.921875,0
2026-05-07 10:00:00-03:00,187690.234375,187779.3125,183939.609375,184008.875,0
2026-05-07 11:00:00-03:00,183986.84375,184387.3125,183801.890625,184387.3125,0
2026-05-07 12:00:00-03:00,184347.5625,187690.859375,183830.265625,183891.15625,0
2026-05-07 13:00:00-03:00,183905.40625,184170.921875,183619.59375,183692.703125,0
2026-05-07 14:00:00-03:00,183670.40625,183824.484375,183033.234375,183591.046875,0
2026-05-07 15:00:00-03:00,183601.578125,183786.4375,183256.0625,183460.8125,0
2026-05-07 16:00:00-03:00,183490.046875,183511.8125,182867.75,182990.921875,0
2026-05-08 10:00:00-03:00,183222.046875,185584.453125,183217.234375,184997.390625,0
2026-05-08 11:00:00-03:00,184997.296875,185407.734375,184476.34375,184963.640625,0
2026-05-08 12:00:00-03:00,184973.046875,184993.703125,184433.890625,184535.796875,0
2026-05-08 13:00:00-03:00,184508.953125,184881.765625,184508.953125,184605.765625,0
2026-05-08 14:00:00-03:00,184522.3125,184695.21875,184312.625,184523.8125,0
2026-05-08 15:00:00-03:00,184457.296875,184832.90625,184408.015625,184557.9375,0
2026-05-08 16:00:00-03:00,184551.3125,184658.765625,184123.296875,184196.203125,0
2026-05-11 10:00:00-03:00,184102.859375,184530.15625,183127.859375,183254.265625,0
2026-05-11 11:00:00-03:00,183277.265625,183294.515625,182496.84375,182555.53125,0
2026-05-11 12:00:00-03:00,182600.703125,182600.703125,182215.546875,182305.34375,0
2026-05-11 13:00:00-03:00,182316.078125,182316.078125,181715.46875,182152.484375,0
2026-05-11 14:00:00-03:00,182157.65625,182252.921875,181866.0,182068.15625,0
2026-05-11 15:00:00-03:00,182026.5,182300.625,181893.96875,182125.953125,0
2026-05-11 16:00:00-03:00,182093.484375,182110.265625,181614.828125,181934.59375,0
2026-05-12 10:00:00-03:00,181896.5625,181896.5625,180375.34375,181230.171875,0
2026-05-12 11:00:00-03:00,181202.765625,181321.1875,180034.375,180194.265625,0
2026-05-12 12:00:00-03:00,180221.421875,180592.4375,179969.375,180247.703125,0
2026-05-12 13:00:00-03:00,180200.46875,180316.75,179938.703125,180096.1875,0
2026-05-12 14:00:00-03:00,180094.984375,180487.0625,180071.5625,180086.515625,0
2026-05-12 15:00:00-03:00,180130.9375,180651.65625,179966.734375,180417.875,0
2026-05-12 16:00:00-03:00,180465.0625,180936.40625,180465.0625,180623.234375,0
2026-05-13 10:00:00-03:00,180341.5625,180352.09375,178734.421875,179851.09375,0
2026-05-13 11:00:00-03:00,179781.546875,180386.015625,179637.734375,180222.203125,0
2026-05-13 12:00:00-03:00,180211.9375,180406.453125,180024.703125,180318.859375,0
2026-05-13 13:00:00-03:00,180316.171875,180512.765625,179929.6875,179929.6875,0
2026-05-13 14:00:00-03:00,179933.953125,179933.953125,178483.65625,178483.65625,0
2026-05-13 15:00:00-03:00,178470.5625,178625.4375,176787.09375,177370.5625,0
2026-05-13 16:00:00-03:00,177455.0625,177460.953125,176816.921875,177018.046875,0
2026-05-14 10:00:00-03:00,177103.8125,178721.25,177103.8125,178011.65625,0
2026-05-14 11:00:00-03:00,178026.375,178951.5625,178026.375,178832.296875,0
2026-05-14 12:00:00-03:00,178895.796875,179104.953125,178795.171875,179026.484375,0
2026-05-14 13:00:00-03:00,179037.40625,179147.15625,178731.9375,179044.25,0
2026-05-14 14:00:00-03:00,179032.375,179475.96875,179012.609375,179129.765625,0
2026-05-14 15:00:00-03:00,179097.65625,179097.65625,178454.125,178527.6875,0
2026-05-14 16:00:00-03:00,178548.9375,178770.59375,178426.0,178521.875,0
2026-05-15 10:00:00-03:00,178340.515625,178340.515625,175417.25,175915.546875,0
2026-05-15 11:00:00-03:00,175928.109375,176961.59375,175702.53125,176245.140625,0
2026-05-15 12:00:00-03:00,176201.3125,176706.578125,176201.3125,176551.546875,0
2026-05-15 13:00:00-03:00,176546.703125,176965.375,176442.15625,176807.90625,0
2026-05-15 14:00:00-03:00,176778.75,177071.15625,176684.078125,177071.15625,0
2026-05-15 15:00:00-03:00,177050.296875,177188.484375,176470.71875,176668.890625,0
2026-05-15 16:00:00-03:00,176678.84375,177408.484375,176539.28125,177238.328125,0
2026-05-18 10:00:00-03:00,177280.71875,177329.875,176075.5625,176853.015625,0
2026-05-18 11:00:00-03:00,176838.375,176893.109375,176080.5625,176708.890625,0
2026-05-18 12:00:00-03:00,176684.484375,177010.640625,176430.203125,176929.3125,0
2026-05-18 13:00:00-03:00,176910.9375,177060.140625,176607.703125,176955.5625,0
2026-05-18 14:00:00-03:00,176892.375,176943.421875,176443.546875,176443.546875,0
2026-05-18 15:00:00-03:00,176472.90625,176472.90625,175811.328125,175886.21875,0
2026-05-18 16:00:00-03:00,175897.578125,177100.578125,175881.296875,177066.015625,0
2026-05-19 10:00:00-03:00,176973.234375,176973.234375,173543.765625,175438.703125,0
2026-05-19 11:00:00-03:00,175433.921875,175848.828125,174476.34375,174670.5625,0
2026-05-19 12:00:00-03:00,174662.65625,174869.453125,174332.265625,174544.71875,0
2026-05-19 13:00:00-03:00,174563.875,175204.140625,174236.953125,175189.390625,0
2026-05-19 14:00:00-03:00,175200.125,175200.125,174692.8125,174756.921875,0
2026-05-19 15:00:00-03:00,174773.03125,174773.03125,174131.78125,174168.0,0
2026-05-19 16:00:00-03:00,174210.28125,174215.859375,173821.1875,174046.625,0
2026-05-20 10:00:00-03:00,174279.390625,177420.1875,174279.390625,177311.234375,0
2026-05-20 11:00:00-03:00,177230.25,177470.453125,176218.046875,176979.34375,0
2026-05-20 12:00:00-03:00,176966.4375,177854.515625,176946.296875,177323.4375,0
2026-05-20 13:00:00-03:00,177330.296875,177975.734375,177330.296875,177975.734375,0
2026-05-20 14:00:00-03:00,177971.15625,178156.65625,177705.453125,177705.453125,0
2026-05-20 15:00:00-03:00,177762.78125,178075.359375,177704.03125,177992.25,0
2026-05-20 16:00:00-03:00,177939.5625,178198.875,177517.328125,177690.734375,0
2026-05-21 10:00:00-03:00,177351.703125,177351.703125,175805.15625,176833.65625,0
2026-05-21 11:00:00-03:00,176777.34375,176856.5625,176113.84375,176472.0625,0
2026-05-21 12:00:00-03:00,176479.265625,176818.6875,176306.0625,176657.765625,0
2026-05-21 13:00:00-03:00,176701.0625,177034.625,176701.0625,176887.265625,0
2026-05-21 14:00:00-03:00,176857.34375,178546.59375,176857.34375,178095.9375,0
2026-05-21 15:00:00-03:00,178092.046875,178180.546875,177127.4375,177259.203125,0
2026-05-21 16:00:00-03:00,177277.25,177803.703125,177277.25,177709.3125,0
2026-05-22 10:00:00-03:00,177648.578125,177648.578125,175947.546875,176599.59375,0
2026-05-22 11:00:00-03:00,176503.546875,176503.546875,174964.328125,175053.953125,0
2026-05-22 12:00:00-03:00,174971.484375,175648.234375,174893.375,175564.84375,0
2026-05-22 13:00:00-03:00,175563.4375,175960.9375,175563.4375,175954.25,0
2026-05-22 14:00:00-03:00,175937.09375,176576.046875,175864.3125,176274.40625,0
2026-05-22 15:00:00-03:00,176308.734375,176402.390625,176102.265625,176402.390625,0
2026-05-22 16:00:00-03:00,176350.625,176435.6875,175974.296875,176004.0625,0
2026-05-25 10:00:00-03:00,176210.375,177164.0625,176210.375,176775.703125,0
2026-05-25 11:00:00-03:00,176789.515625,176996.765625,176669.796875,176802.5625,0
2026-05-25 12:00:00-03:00,176809.1875,177090.53125,176677.09375,176843.15625,0
2026-05-25 13:00:00-03:00,176858.703125,177007.71875,176518.9375,177007.71875,0
2026-05-25 14:00:00-03:00,176995.046875,177511.5,176938.921875,177335.171875,0
2026-05-25 15:00:00-03:00,177354.921875,177735.796875,177321.5625,177690.375,0
2026-05-25 16:00:00-03:00,177729.890625,177729.890625,177335.265625,177660.875,0
2026-05-26 10:00:00-03:00,177815.953125,177815.953125,175789.609375,175973.9375,0
2026-05-26 11:00:00-03:00,176024.75,176493.59375,175623.109375,176421.078125,0
2026-05-26 12:00:00-03:00,176431.046875,176431.046875,175624.4375,175998.078125,0
2026-05-26 13:00:00-03:00,176008.015625,176095.625,175516.109375,175717.140625,0
2026-05-26 14:00:00-03:00,175703.625,175949.25,175540.484375,175782.0625,0
2026-05-26 15:00:00-03:00,175792.6875,175983.203125,175589.1875,175781.6875,0
2026-05-26 16:00:00-03:00,175794.234375,176291.890625,175750.203125,176247.25,0
2026-05-27 10:00:00-03:00,176601.671875,177640.015625,176357.46875,177157.28125,0
2026-05-27 11:00:00-03:00,177089.78125,177089.78125,176146.46875,177008.84375,0
2026-05-27 12:00:00-03:00,176978.421875,177160.4375,176427.96875,176682.625,0
2026-05-27 13:00:00-03:00,176643.734375,176731.859375,176325.40625,176392.203125,0
2026-05-27 14:00:00-03:00,176378.75,176400.078125,175554.890625,175932.984375,0
2026-05-27 15:00:00-03:00,175959.6875,176194.125,175689.796875,175943.296875,0
2026-05-27 16:00:00-03:00,175916.75,176045.203125,175738.125,175947.953125,0
2026-05-28 10:00:00-03:00,175744.375,176226.796875,174686.40625,175694.0625,0
2026-05-28 11:00:00-03:00,175628.65625,176627.3125,175351.65625,175716.40625,0
2026-05-28 12:00:00-03:00,175732.9375,175993.65625,175543.421875,175631.015625,0
2026-05-28 13:00:00-03:00,175585.4375,175889.515625,175496.046875,175828.03125,0
2026-05-28 14:00:00-03:00,175827.90625,176046.578125,175475.421875,176032.46875,0
2026-05-28 15:00:00-03:00,176006.6875,176025.484375,175400.21875,175530.40625,0
2026-05-28 16:00:00-03:00,175545.125,175545.125,175195.609375,175195.609375,0
2026-05-29 10:00:00-03:00,175064.4375,175064.4375,172978.3125,173450.59375,0
2026-05-29 11:00:00-03:00,173298.84375,173466.296875,172686.359375,173363.609375,0
2026-05-29 12:00:00-03:00,173424.6875,173972.265625,173198.3125,173371.34375,0
2026-05-29 13:00:00-03:00,173372.734375,173375.9375,173151.1875,173192.75,0
2026-05-29 14:00:00-03:00,173173.015625,173948.390625,173173.015625,173857.25,0
2026-05-29 15:00:00-03:00,173799.8125,173932.46875,173661.203125,173808.71875,0
2026-05-29 16:00:00-03:00,173812.40625,174272.453125,173726.15625,174056.859375,0
2026-06-01 10:00:00-03:00,173790.078125,173975.3125,172224.90625,172611.6875,0
2026-06-01 11:00:00-03:00,172551.984375,173013.265625,171985.140625,172098.203125,0
2026-06-01 12:00:00-03:00,172024.125,172593.203125,171971.765625,172271.046875,0
2026-06-01 13:00:00-03:00,172272.09375,172513.140625,171792.8125,172511.296875,0
2026-06-01 14:00:00-03:00,172526.015625,172647.125,172130.453125,172337.578125,0
2026-06-01 15:00:00-03:00,172339.796875,172458.265625,172226.984375,172364.921875,0
2026-06-01 16:00:00-03:00,172312.265625,172572.078125,172144.8125,172211.296875,0
2026-06-02 10:00:00-03:00,172198.546875,173978.4375,172198.546875,173315.609375,0
2026-06-02 11:00:00-03:00,173318.828125,174894.046875,172971.0625,174483.265625,0
2026-06-02 12:00:00-03:00,174494.9375,174850.375,174305.984375,174727.09375,0
2026-06-02 13:00:00-03:00,174765.234375,174765.234375,174317.84375,174365.984375,0
2026-06-02 14:00:00-03:00,174355.640625,174374.34375,173857.296875,174160.484375,0
2026-06-02 15:00:00-03:00,174146.015625,174838.984375,174146.015625,174532.171875,0
2026-06-02 16:00:00-03:00,174577.609375,174578.875,174237.703125,174284.265625,0
2026-06-03 10:00:00-03:00,174192.1875,174192.1875,171236.875,171893.6875,0
2026-06-03 11:00:00-03:00,171938.46875,171940.484375,170886.4375,171297.046875,0
2026-06-03 12:00:00-03:00,171296.90625,171477.796875,170681.953125,170752.875,0
2026-06-03 13:00:00-03:00,170805.90625,170805.90625,170246.984375,170378.609375,0
2026-06-03 14:00:00-03:00,170399.40625,170603.765625,170079.8125,170101.453125,0
2026-06-03 15:00:00-03:00,170129.203125,170399.765625,170007.546875,170326.3125,0
2026-06-03 16:00:00-03:00,170290.203125,170365.9375,170074.234375,170348.4375,0
2026-06-05 10:00:00-03:00,170330.484375,170457.375,169321.859375,170033.640625,0
2026-06-05 11:00:00-03:00,169905.015625,170295.46875,169605.6875,170070.015625,0
2026-06-05 12:00:00-03:00,170105.859375,170271.203125,169210.53125,169227.046875,0
2026-06-05 13:00:00-03:00,169259.96875,169433.796875,169021.859375,169184.875,0
2026-06-05 14:00:00-03:00,169203.3125,169511.484375,168966.140625,169325.40625,0
2026-06-05 15:00:00-03:00,169335.8125,169739.203125,169077.34375,169352.8125,0
2026-06-05 16:00:00-03:00,169349.46875,169349.46875,168909.875,169228.515625,0
2026-06-08 10:00:00-03:00,169041.71875,169645.78125,168672.875,168795.6875,0
2026-06-08 11:00:00-03:00,168691.90625,169295.59375,168303.5625,169167.34375,0
2026-06-08 12:00:00-03:00,169183.09375,169256.53125,168638.59375,168714.265625,0
2026-06-08 13:00:00-03:00,168742.9375,168742.9375,168320.234375,168345.1875,0
2026-06-08 14:00:00-03:00,168361.015625,168531.921875,168129.609375,168523.34375,0
2026-06-08 15:00:00-03:00,168500.875,168703.90625,168473.8125,168654.578125,0
2026-06-08 16:00:00-03:00,168656.640625,168706.453125,168401.28125,168471.453125,0
2026-06-09 10:00:00-03:00,168672.984375,170270.1875,168669.375,169711.8125,0
2026-06-09 11:00:00-03:00,169704.21875,170600.90625,169560.765625,169963.3125,0
2026-06-09 12:00:00-03:00,169960.953125,170166.390625,169104.125,169220.09375,0
2026-06-09 13:00:00-03:00,169190.15625,169455.46875,168406.171875,169098.296875,0
2026-06-09 14:00:00-03:00,169090.59375,169828.484375,169076.15625,169449.8125,0
2026-06-09 15:00:00-03:00,169455.6875,169932.796875,169401.296875,169910.5625,0
2026-06-09 16:00:00-03:00,169904.703125,169904.703125,169290.203125,169623.875,0
2026-06-10 10:00:00-03:00,169812.453125,169812.453125,168139.59375,169043.40625,0
2026-06-10 11:00:00-03:00,169095.34375,169136.609375,168070.984375,168206.265625,0
2026-06-10 12:00:00-03:00,168206.515625,168733.734375,168140.6875,168611.40625,0
2026-06-10 13:00:00-03:00,168626.546875,168880.484375,168480.484375,168780.25,0
2026-06-10 14:00:00-03:00,168784.109375,168887.671875,168421.859375,168464.1875,0
2026-06-10 15:00:00-03:00,168471.0625,168517.0625,168295.015625,168449.65625,0
2026-06-10 16:00:00-03:00,168449.265625,168846.796875,168329.046875,168658.5625,0
2026-06-11 10:00:00-03:00,168619.265625,169508.546875,168614.046875,169086.609375,0
2026-06-11 11:00:00-03:00,169069.375,169160.84375,168584.1875,168630.6875,0
2026-06-11 12:00:00-03:00,168656.390625,168896.234375,168527.546875,168565.6875,0
2026-06-11 13:00:00-03:00,168608.953125,168811.015625,168470.28125,168570.59375,0
2026-06-11 14:00:00-03:00,168564.09375,170295.546875,168280.390625,170136.09375,0
2026-06-11 15:00:00-03:00,170092.4375,170459.046875,169825.640625,170281.40625,0
2026-06-11 16:00:00-03:00,170281.015625,171926.71875,170281.015625,171497.21875,0
2026-06-12 10:00:00-03:00,171497.234375,172544.546875,169992.765625,171848.34375,0
2026-06-12 11:00:00-03:00,171880.328125,172259.0625,171238.703125,171968.5,0
2026-06-12 12:00:00-03:00,171963.90625,172270.703125,171457.5625,171457.5625,0
2026-06-12 13:00:00-03:00,171469.984375,171661.140625,170931.046875,171176.546875,0
